Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
2180,-0.689877149794,-0.47965139601,0.0887101915148,0.797575903998,1.14725426568,0.151097551248
2170,-0.676241556803,-0.505419192844,0.0758919609918,0.819226667616,1.03685438368,0.135324807664
2160,-0.805169847276,-0.519040518867,0.0207223680284,0.837279103597,1.13746829563,0.0919419070611
2150,-0.980936177572,-0.583890770806,-0.0628918965658,0.455820024278,0.754156833225,-0.0634974299228
2140,-0.716062249078,-0.489990937975,-0.0315454271105,0.503639034695,0.658762105306,-0.000908402303691
2130,-0.480205959744,-0.381943562826,-0.0604148864746,0.625229059855,0.852236768934,0.0204759881361
2120,-0.738146294488,-0.296629859077,-0.025526936849,0.643581593831,1.0140528361,0.039272307813
2110,-0.750116475423,-0.402053502401,-0.0424942864312,0.522624138726,1.0046629164,0.00177817136845
2100,-0.656988525391,-0.403902537028,-0.0265252855089,0.633894195557,0.95677541097,0.025658517924
2090,-0.606346978082,-0.316766289605,0.0898569742839,0.816555913289,1.13634219699,0.148149559916
2080,-0.537432522244,-0.422457860311,0.0188165452745,0.654686550564,0.93859439426,0.0715935375851
2070,-0.586387803819,-0.367368511624,0.0207200792101,0.656016727024,1.18085208469,0.0595090192579
2060,-0.868571133084,-0.587021560669,-0.0913182576497,0.230795678033,0.486556159125,-0.13093855981
2050,-0.903601243761,-0.555099105835,-0.0840276930067,0.260078760783,0.456174045139,-0.125404471075
2040,-1.10297241211,-0.588713328044,-0.022673034668,0.431308432685,0.651273091634,-0.05272104293
2030,-1.04899749756,-0.414447411431,0.111887020535,0.765104226006,1.45876922607,0.119512247653
2020,-1.20229526096,-0.421358684964,0.123206922743,0.971517851088,1.18066830105,0.169817464163
2010,-1.28644104004,-0.605416590373,0.0359248691135,0.694611536662,1.25920562744,0.0473332088777
2000,-1.37255452474,-0.62086312188,0.079131825765,0.981958762275,1.61825561523,0.150707432262
1990,-1.15155181885,-0.461907170614,0.0710741678874,0.766720598009,1.02989688449,0.104918984915
1980,-0.775692579481,-0.507033665975,0.125516933865,1.0422676256,1.44469248454,0.234699314252
1970,-1.08815053304,-0.512652757433,0.0942406548394,0.711291342841,1.1177637736,0.115406511662
1960,-0.758102416992,-0.416511645847,0.0970279269748,1.05996737162,1.38263668484,0.228265755075
1950,-0.607251824273,-0.380656407674,0.0412707858615,1.32499545627,1.65759514703,0.224194674108
1940,-0.550830756293,-0.321802842882,0.172484503852,1.35362553914,1.95791371663,0.326307998201
1930,-0.448480224609,-0.291672566732,0.0735341389974,1.08160674201,1.49710286458,0.224722949189
1920,-0.684399074978,-0.45285859002,-0.0214464823405,1.00351389567,1.56489935981,0.100326300595
1910,-0.626725938585,-0.35504222446,0.0190079583062,0.955462646484,1.27062750922,0.133606599106
1900,-0.614205254449,-0.395454491509,0.0667784796821,1.04093243917,1.20523257785,0.198840701904
1890,-0.612193806966,-0.299842944675,0.106348758274,0.878463575575,1.46388685438,0.200656659926
1880,-0.480689832899,-0.259713312785,0.00521952311198,0.544881913927,1.13085361057,0.0796040509751
1870,-0.550248379178,-0.440060874091,0.00277294582791,0.676884587606,1.07083129883,0.0420909770855
1860,-0.557372199164,-0.488429302639,0.0390399509006,1.15776307,1.41607326931,0.152367443194
1850,-0.496426391602,-0.33261499193,0.124792056613,1.50429063585,1.72992858887,0.328947642235
1840,-0.691497294108,-0.373879708184,0.291772800022,1.54735695733,1.79498206245,0.448714298877
1830,-0.617322625054,-0.438835661146,0.278177981906,1.14969583299,1.4464940389,0.349103945237
1820,-0.809996880425,-0.40256251865,0.0918059455024,0.877747997708,1.13420884874,0.143820969176
1810,-1.25173882378,-0.749777857463,-0.0535463968913,0.285208468967,0.80096605089,-0.124286434795
1800,-1.08766089545,-0.829320263333,-0.0813970777724,0.571309229533,1.34148254395,-0.118088916912
1790,-1.28155093723,-1.0048306444,-0.0611796061198,0.399319610596,0.617645263672,-0.152598103467
1780,-0.905913119846,-0.68392139011,-0.0662147521973,0.400851771037,0.770500013563,-0.101546277118
1770,-0.78640153673,-0.495455271403,-0.0286515129937,0.301553522746,0.582666693793,-0.0615964840978
1760,-0.781253899468,-0.487362077501,0.0602599249946,0.492664582994,0.753849453396,0.0400739402333
1750,-0.579843478733,-0.361494581434,0.0553293863932,0.807597020467,1.09039306641,0.142815567739
1740,-0.604206000434,-0.379851650662,0.0588320414225,0.972805260552,1.39306199816,0.180403949597
1730,-0.397365654839,-0.261906534831,0.0559243096246,0.909621624417,1.27341359456,0.161416121577
1720,-0.450305175781,-0.230574027167,0.0918922424316,0.825847905477,1.10939975315,0.168007039376
1710,-0.473132493761,-0.284709498088,0.153590477837,0.889805348714,1.09703470866,0.230670711667
1700,-0.497139655219,-0.340518154568,0.132127126058,0.920198644002,1.44203542074,0.229910808365
1690,-0.649966430664,-0.452023273044,-0.0572650485569,0.605402552287,1.54785427517,-0.00209645228982
1680,-1.2783944024,-0.72269885593,-0.129509989421,0.583753009372,1.46165822347,-0.09599981347
1670,-1.2303334554,-0.757253638373,-0.105209011502,0.516624120076,0.954855685764,-0.11828639661
1660,-0.922738138835,-0.514602559408,0.030421617296,0.994442537096,1.45667266846,0.107473767267
1650,-0.685782708062,-0.42814394633,0.0616055806478,1.19850913154,1.77663167318,0.213686605037
1640,-0.722089979384,-0.443943566216,0.110281541612,0.960370585124,1.45745171441,0.18050822352
1630,-0.458733283149,-0.341820102268,0.0684254116482,0.91105764601,1.11151275635,0.17582198714
1620,-0.521233113607,-0.278998650445,0.0725129021539,0.730203145345,0.834267849392,0.147508328366
1610,-0.316585456,-0.220183029175,0.158435906304,1.0805384318,1.5570537991,0.310298108941
1600,-0.933752102322,-0.48139690823,0.0605600145128,0.653875367906,1.00142025418,0.0992965500738
1590,-0.966781785753,-0.360263434516,0.0678866916233,0.76482770284,1.00528649224,0.0908530086264
1580,-1.34317084418,-0.762882614136,-0.0618177625868,0.394441019694,0.627572631836,-0.11066833827
1570,-0.568249511719,-0.402808125814,0.0536939832899,0.79536239624,1.10856713189,0.109930461104
1560,-0.591254679362,-0.42042098999,0.0972220526801,0.854748424954,1.14120229085,0.13202763505
1550,-0.592577107747,-0.338801201714,0.172765943739,1.2894278378,1.76867184109,0.291518227415
1540,-0.622024027507,-0.32548377143,0.182761298286,1.2923464542,1.8821750217,0.346188645517
1530,-0.398200141059,-0.325726716783,0.0740136040582,1.23047708299,1.80659501817,0.257188103035
1520,-0.493153889974,-0.353241170247,0.0256406995985,0.977751312256,1.42803497314,0.175527304978
1510,-0.871765984429,-0.496619644165,-0.00778511895074,0.851998452081,1.22408633762,0.0847217381478
1500,-0.745090908474,-0.452211464776,0.0296365525987,0.776242302789,1.29915415446,0.1082652378
1490,-0.749896070692,-0.396873626709,0.0707129584418,0.696729710897,1.03315226237,0.144767979803
1480,-0.93952975803,-0.356072523329,0.0351620144314,0.481934170193,0.822596062554,0.0495946064308
1470,-1.17962120904,-0.330326571994,-0.0129869249132,0.629455634223,0.849374728733,0.0466840422762
1460,-0.622615729438,-0.530714738634,-0.0474505954319,0.732274687025,1.13657904731,0.00728909233651
1450,-0.709218682183,-0.520335795085,-0.00127656724718,1.17385970222,1.67879045275,0.149741176303
1440,-0.815789794922,-0.524323094686,-0.0225200229221,1.00793039958,1.26778971354,0.0869224255617
1430,-0.603706190321,-0.461345180935,0.000711483425562,0.750236748589,1.06038682726,0.0738387035613
1420,-0.679038662381,-0.46118669298,-0.0453987969292,0.734093144735,0.928322347005,0.031260502834
1410,-1.11663614909,-0.570421981812,0.0136996799045,0.828708589342,1.14768693712,0.0784237201267
1400,-0.589176940918,-0.49874961853,0.0237665812174,0.793055233426,1.15107879639,0.130480982032
1390,-0.746863979763,-0.5073853302,0.0871521843804,1.08083858066,1.38777550591,0.173536357576
1380,-0.729424879286,-0.379773703681,0.0934265984429,1.10129477607,1.34177992079,0.23110348505
1370,-1.1986843533,-0.517238371107,0.0696005079481,0.848776126438,1.17121344672,0.122932616749
1360,-1.32007819282,-0.720758607652,0.00994296603732,0.59948794047,0.824432542589,-0.014690518672
1350,-1.19718034532,-0.7004296875,-0.0422793070475,0.647144826253,1.14029303657,-0.0312935861552
1340,-0.772115749783,-0.358488472833,0.0374540540907,0.834979553223,1.26893174913,0.109975752792
1330,-0.807493930393,-0.490387547811,0.00626720852322,0.771326073541,1.25927717421,0.0938130018329
1320,-0.852885097928,-0.54881969028,0.00317298041449,0.727460861206,0.994241672092,0.0518073162379
1310,-0.82779168023,-0.56899772644,0.0348056369358,0.661700956557,0.854029846191,0.0779832037551
1300,-0.701492140028,-0.343533647325,0.110571458605,0.621358693441,0.894008551704,0.113569745682
1290,-0.795226033529,-0.52369597541,0.0323254903158,0.755655568441,0.888091532389,0.0713281948548
1280,-0.492492167155,-0.447577455309,0.0164763556586,0.790266053942,1.19905463325,0.104101946507
1270,-0.525477939182,-0.422639202542,0.118834347195,1.28344190809,1.52346954346,0.283026724071
1260,-0.409796820747,-0.289732767741,0.154339514838,1.1588963996,1.43468882243,0.310087372106
1250,-0.441994730632,-0.311109297011,0.176043870714,1.22775211758,1.55217132568,0.316687698639
1240,-0.662566799588,-0.20186158922,0.095659298367,1.02179600186,1.49936506483,0.236354941644
1230,-0.479180738661,-0.205291731093,0.198534732395,1.15994920519,1.3821363661,0.292333644398
1220,-0.377013481988,-0.229803085327,0.256868659125,1.24568369548,1.4361638387,0.333274839979
1210,-0.471417914497,-0.353554814657,0.167534467909,1.22983475579,1.53292880588,0.283844339813
1200,-0.546965874566,-0.302495973375,0.0735866122776,1.04203382704,1.52505323622,0.193282898651
1190,-0.855686781141,-0.576715087891,0.0184850056966,0.769876013862,1.10563608805,0.0447660490351
1180,-1.06661495633,-0.620992507935,0.0113655938043,0.456940248277,0.783852471246,0.0137947079171
1170,-0.639642164442,-0.355579732259,0.0224472893609,0.477966266208,0.705366685655,0.0384609980012
1160,-0.803878275553,-0.513523890177,-0.103759256999,0.550544959174,1.04896952311,-0.0536970524737
1150,-0.728681606717,-0.549059736464,-0.0384554545085,0.581574172974,1.01587558322,0.00185606220857
1140,-0.745654466417,-0.485415615506,0.030022599962,0.546203943888,0.784255811903,0.0417482695597
1130,-0.653527832031,-0.449286905924,-0.00440555148654,0.784872758653,1.254737854,0.0413425150181
1120,-1.03576660156,-0.697676450941,-0.023892042372,0.81665687561,1.37170121935,0.00244996028962
1110,-1.06458553738,-0.735501344469,0.0550634596083,0.908241204156,1.15490943061,0.0777237508115
1100,-1.18299730089,-0.594609519111,0.0481278313531,1.01370463053,1.36238064236,0.148304150349
1090,-0.922287495931,-0.390888943142,0.130696275499,1.291662657,1.7139884101,0.307113406183
1080,-0.682434251573,-0.374975823296,0.0801735772027,1.04975508796,1.41593644884,0.187521056906
1070,-0.629785834418,-0.274227269491,0.100114695231,0.986592966715,1.30268096924,0.243904395885
1060,-1.39467247857,-0.70434129503,0.0275767008464,0.406222203573,0.626677280002,-0.0231082968396
1050,-1.31425662571,-0.602179353502,0.0131151835124,0.453520389133,0.562764485677,-0.0123206335028
1040,-1.16107584635,-0.55508875529,0.00783945719401,0.315896072388,0.604151916504,-0.0361767348583
1030,-0.409637620714,-0.319113811917,0.147509596083,0.691333372328,0.83965250651,0.177155100701
1020,-0.654030693902,-0.505277057224,0.102305263943,1.04223176744,1.28515574137,0.176002245369
1010,-0.747294277615,-0.507914055718,0.0501408047146,1.00120502896,1.41254916721,0.149111643022
1000,-0.650760735406,-0.343130043877,0.0383933173286,0.84676123725,1.13431532118,0.125308799682
990,-0.460756937663,-0.309601330227,0.100766584608,0.920944349501,1.05779724121,0.181681616239
980,-0.345269436306,-0.27410859002,0.101029629178,0.882471839057,1.34279429118,0.202055942457
970,-0.49047732883,-0.361390389336,0.108988528781,1.1099850803,1.39733479818,0.21173972664
960,-0.44270002577,-0.25790576511,0.172542402479,0.919731343587,1.23244374593,0.254022531187
950,-0.478896416558,-0.330677998861,0.139645809597,1.02051200019,1.5763929579,0.271479929805
940,-0.458189731174,-0.293243450589,0.108656056722,1.04622175429,1.34837002224,0.240498400912
930,-0.412105136447,-0.364960564507,0.0885530259874,0.800694910685,1.22540893555,0.166570256249
920,-0.526217142741,-0.325303607517,0.0240303887261,0.70573922899,0.970596822103,0.094714940863
910,-0.636109076606,-0.412048195733,0.00424134996202,0.620527920193,0.769864400228,0.0337478988277
900,-0.649031575521,-0.388694729275,0.0635394626194,0.618987087674,0.942264472114,0.106091672568
890,-0.538861083984,-0.36328737047,0.130897182888,0.72151383294,1.15294121636,0.189128201608
880,-0.529721238878,-0.34702416314,0.281821356879,1.302520735,1.58382093641,0.385405457937
870,-0.930238850911,-0.434394065009,0.0719755384657,1.41059503343,1.98698238797,0.230484274334
860,-0.652960205078,-0.409548136393,0.0703879462348,1.58973392063,1.95521901449,0.272870346095
850,-0.681830342611,-0.466364601983,0.0362174140082,1.10728858948,1.59482303196,0.124932806553
840,-0.656196085612,-0.401181148953,0.0925597296821,0.875095926921,1.12633548313,0.148027470772
830,-1.06364254422,-0.532824978299,0.0273112826877,0.477624782986,0.669188435872,0.0200837256356
820,-0.818892923991,-0.557094794379,0.0268061319987,0.425386216905,0.622202724881,0.00748490461425
810,-0.478612263997,-0.309415435791,0.179960208469,0.651416566637,0.808536275228,0.201638405654
800,-0.387175157335,-0.189349517822,0.250383758545,0.854461212158,1.17226308187,0.283227517878
790,-0.522878350152,-0.29129266527,0.227833133274,0.757806421916,1.24558851454,0.235817060483
780,-0.569353400336,-0.25248878479,0.0928709242079,0.521865005493,0.963565572103,0.12748286821
770,-0.930490451389,-0.475513475206,0.111267937554,0.877177225749,1.19385867649,0.170893091418
760,-0.826039123535,-0.472405717638,0.0612808227539,0.937913182576,1.22286105686,0.157853710774
750,-0.978194173177,-0.460738652547,0.0838990105523,0.850869615343,1.50846371121,0.178876104854
740,-0.394967312283,-0.323239500258,0.0656229654948,0.628455615573,1.14215308295,0.131303477303
730,-0.500633748372,-0.319069307115,0.142710367839,0.944522264269,1.17532518175,0.253640155932
720,-0.400109015571,-0.315411359999,0.100828552246,0.983435863919,1.28600413005,0.188478721804
710,-0.472078111437,-0.317786441379,0.0919561598036,1.02845080905,1.421824646,0.189503435284
700,-0.661221143934,-0.365595041911,0.129024844699,1.07773693509,1.35682932536,0.210737098978
690,-0.557928127713,-0.304609739516,0.148967912462,1.24081857469,1.61916215685,0.25930065659
680,-0.575608656141,-0.246934136285,0.267928144667,1.37835309347,1.87451443142,0.404199605954
670,-0.49902750651,-0.339170642429,0.136394924588,1.32321486579,1.53401963976,0.321068780422
660,-0.730749342177,-0.249150305854,0.135557725694,1.21900935703,1.33322804769,0.303276145933
650,-1.05479346381,-0.373478808933,0.121550411648,0.817749421861,1.09563513862,0.169831105608
640,-1.03951568604,-0.47389026218,0.111524624295,1.18068919712,1.49599304199,0.217208124072
630,-0.722998725043,-0.295109846327,0.207816399468,1.10589631822,1.37783186171,0.289769226963
620,-0.75241394043,-0.455290137397,0.20287967258,1.27609887017,1.71295912001,0.313457099613
610,-0.662583245171,-0.285871641371,0.175682576497,1.27197706434,1.94096713596,0.32293971955
600,-0.498939344618,-0.16696150038,0.206725565592,0.907792188856,1.36126946343,0.254041598481
590,-0.481546020508,-0.287300593058,0.186656528049,0.947111002604,1.48432888455,0.242138903758
580,-0.386756388346,-0.256799647013,0.296183183458,0.837052239312,1.15181596544,0.301372267314
570,-0.554570685493,-0.286723683675,0.288850318061,1.27120148553,1.5955323961,0.401585441178
560,-0.551326497396,-0.280452211168,0.235643683539,1.19776725769,1.38592190213,0.362605750475
550,-0.609043036567,-0.37896174113,0.13841518826,1.04036608378,1.42856479221,0.237401394719
540,-1.2858259413,-0.568901299371,0.108119116889,0.858815697564,1.06320461697,0.156176185742
530,-1.00123647054,-0.482786127726,0.11467107137,0.692376242744,0.945435926649,0.107690201082
520,-0.795973544651,-0.438480199178,0.161226569282,0.833822775947,1.38773345947,0.205929384651
510,-0.811152309842,-0.517029936049,0.1059521993,0.597571317885,1.12332204183,0.0955047576457
500,-1.09724544949,-0.560321477254,0.130215623644,0.841799502903,1.19599965413,0.171851021105
490,-1.40404001872,-0.372633650038,0.0594724867079,0.737439685398,1.01459994846,0.110736475544
480,-0.681614854601,-0.268845299615,0.125515916612,0.892651528252,1.09075792101,0.219670765398
470,-0.272812228733,-0.195170432197,0.187163204617,1.0222105662,1.27960357666,0.314334362865
460,-0.380430603027,-0.216549284193,0.11701397366,0.863671332465,1.49934082031,0.223816587402
450,-0.612454901801,-0.411365220812,0.0538636101617,1.00161419339,1.42230970595,0.179540415593
440,-0.946019999186,-0.618385153876,-0.0101977878147,0.569229719374,0.798403761122,-0.0123353592573
430,-0.864449395074,-0.54491232978,0.0864329020182,0.610175238715,0.91815999349,0.064010415696
420,-0.9402440389,-0.51698805915,0.0445588853624,0.406601376004,0.667911953396,0.00236506442399
410,-0.9025487264,-0.542001427544,0.0800979614258,0.534876802233,1.04925062391,0.0735391035049
400,-0.358464219835,-0.249512083266,0.168323686388,0.949129214817,1.36690504286,0.243803703887
390,-0.392448764377,-0.151219753689,0.300734880235,1.4300203281,1.71410505507,0.414797676967
380,-0.353990512424,-0.117219026354,0.249866994222,1.37001799689,1.55205790202,0.408775654521
370,-0.367485555013,-0.161837141249,0.164061482747,1.19700697157,1.6544470893,0.341146445972
360,-0.50173356798,-0.23745836046,0.063959842258,1.01035797119,1.52607404921,0.198781331441
350,-0.402739800347,-0.290741348267,0.0217037624783,0.892994478014,1.37250044081,0.155953093506
