"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr342","","2020-09-25T19:03","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C100","C100","","W Blandowski","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","4ae595a0-29c6-45ec-81d6-1267f3918b37","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction area","Murray and Darling Rivers junction area","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","fca10941-5018-4a8f-a915-9c070b987bcd","","","","","","","","","","","PhysicalObject"
"dr342","","2019-10-02T13:57","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C30712","C30712","","W Blandowski","1","","","FEMALE","","","","","PRESENT","Dry | Mount","","","","","","","","","","","6de06520-3ae7-49d0-bb43-7ae4db800b5c","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction","Murray and Darling Rivers junction","","","","","","","","","","","-34.18","142.15","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","62ba1110-c78d-4ff0-bee1-ad3f6dd8b8b3","","","","","","","","","","","PhysicalObject"
"dr342","","2020-09-25T19:03","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C6971","C6971","","W Blandowski","1","","","","","","","","PRESENT","Dry | Mount","","","","","","","","","","","85c7d410-0ffe-4dd5-8c37-0bdc4742cbe8|c3abeb5a-b881-45db-91f2-631e99efc7c5|fca10941-5018-4a8f-a915-9c070b987bcd","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction area","Murray and Darling Rivers junction area","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","4ae595a0-29c6-45ec-81d6-1267f3918b37","","","","","","","","","","","PhysicalObject"
"dr342","","2020-09-25T19:04","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C91","C91","","W Blandowski","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","0e988046-e07c-4136-a811-2387e925e2a7","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction","Murray and Darling Rivers junction","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis","Leporillus apicalis","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","apicalis","","species","","(Gould, 1853)","Lesser Stick-nest Rat","ICZN","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","8eec784a-e172-4e2a-80e2-634df10c57e8","","","","","","","","","","","PhysicalObject"
"dr342","","2019-10-02T13:56","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C30711","C30711","","W Blandowski","1","","","MALE","","","","","PRESENT","Dry | Mount","","","","","","","","","","","62ba1110-c78d-4ff0-bee1-ad3f6dd8b8b3","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction","Murray and Darling Rivers junction","","","","","","","","","","","-34.18","142.15","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","6de06520-3ae7-49d0-bb43-7ae4db800b5c","","","","","","","","","","","PhysicalObject"
"dr342","642aba39-e850-46b7-bcac-d826439bcc8b","2023-04-28T10:39","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C6972","C6972","","W Blandowski","1","","","","","","","","PRESENT","Dry | Mount","","https://collections.museumsvictoria.com.au/content/media/19/192019-large.jpg","","","","","","","","","4ae595a0-29c6-45ec-81d6-1267f3918b37","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction area","Murray and Darling Rivers junction area","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","85c7d410-0ffe-4dd5-8c37-0bdc4742cbe8","","","","","","","","","","642aba39-e850-46b7-bcac-d826439bcc8b","PhysicalObject"
"dr342","","2020-09-25T19:04","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C94","C94","","W Blandowski","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","0e988046-e07c-4136-a811-2387e925e2a7","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction","Murray and Darling Rivers junction","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis","Leporillus apicalis","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","apicalis","","species","","(Gould, 1853)","Lesser Stick-nest Rat","ICZN","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","16d18498-34e2-4954-8f30-6e936f8d2d23","","","","","","","","","","","PhysicalObject"
"dr342","313be00c-8e1e-42cb-9813-dea8bf96dffb | 4d96abf9-c0ae-448e-8821-5fe0f3103038 | 54102836-4707-472e-b5bd-1219619a5b68 | ba574165-0816-4fb5-a292-d2dd9ac5b2b8 | c5d8c952-60cc-4619-bbd3-15534f5459ec","2023-05-20T19:28","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C92","C92","","W Blandowski","1","","","","","","","","PRESENT","Dry | Skin","","https://collections.museumsvictoria.com.au/content/media/31/327181-large.jpg | https://collections.museumsvictoria.com.au/content/media/38/294638-large.jpg | https://collections.museumsvictoria.com.au/content/media/8/230158-large.jpg | https://collections.museumsvictoria.com.au/content/media/23/289773-large.jpg | https://collections.museumsvictoria.com.au/content/media/44/188544-large.jpg","","","","","","","","","0e988046-e07c-4136-a811-2387e925e2a7","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction","Murray and Darling Rivers junction","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis","Leporillus apicalis","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","apicalis","","species","","(Gould, 1853)","Lesser Stick-nest Rat","ICZN","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","33187dd2-3f1d-4955-a765-527e1be1e14c","","","","","","","","","","313be00c-8e1e-42cb-9813-dea8bf96dffb | 4d96abf9-c0ae-448e-8821-5fe0f3103038 | 54102836-4707-472e-b5bd-1219619a5b68 | ba574165-0816-4fb5-a292-d2dd9ac5b2b8 | c5d8c952-60cc-4619-bbd3-15534f5459ec","PhysicalObject"
"dr342","","2020-09-25T19:04","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C87-1","C87-1","","W Blandowski","1","","","","","","","","PRESENT","Dry | Skull","","","","","","","","","","","0e988046-e07c-4136-a811-2387e925e2a7","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction","Murray and Darling Rivers junction","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis","Leporillus apicalis","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","apicalis","","species","","(Gould, 1853)","Lesser Stick-nest Rat","ICZN","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","a2937400-ba34-4c45-8c31-989b70ffd34e","","","","","","","","","","","PhysicalObject"
"dr342","","2021-01-20T15:27","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C30709","C30709","","W Blandowski","1","","","","","","","","PRESENT","Dry | Mount","","","","","","","","","","","0d7c8c81-a197-4c69-a703-458a36e0b112","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction","Murray and Darling Rivers junction","","","","","","","","","","","-34.18","142.15","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis","Leporillus apicalis","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","apicalis","","species","","(Gould, 1853)","Lesser Stick-nest Rat","ICZN","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","997f7ff5-e96b-4dbe-b231-b03c4ee8396b","","","","","","","","","","","PhysicalObject"
"dr342","","2020-09-25T19:03","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Mammalogy","Blandowski","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Mammalogy:PreservedSpecimen:C101","C101","","W Blandowski","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","4ae595a0-29c6-45ec-81d6-1267f3918b37","","","","","","","","","","","","1857","","","","","","","","","","","","","","","","","","Australia","AU","Victoria","","","Murray and Darling Rivers junction area","Murray and Darling Rivers junction area","","","","","","","","","","","-34.12","141.92","EPSG:4326","","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","Animalia | Chordata | Vertebrata | Mammalia | Rodentia | Myomorpha | Muroidea | Muridae | Murinae","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","c3abeb5a-b881-45db-91f2-631e99efc7c5","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4073","","Tindale N.B.,Hackett C.J.","","","","","","","","","PRESENT","SC","","","","","","ecatalogue.irn:143525","","","","","e8d0f1f3-3d29-4cf1-ac6f-16f814bdd49c","","","","","urn:emu.sam.sa.gov.au:Event:85014","","","1933-07-18T00:00:00Z","","199","199","1933","7","18","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Mount Crombie | W of Mount Crombie","","","","","","","","","","","-26.65","130.8167","EPSG:4326","","1.0E-4","","","26 39 00 S","130 49 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis (Gould, 1853)","Leporillus apicalis","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","apicalis","","species","","(Gould, 1853)","Lesser Stick-nest Rat","","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","1a674ded-5db0-4ba7-b552-4d6c04fea75c","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4375","","","","","","","","","","","PRESENT","W","","","","","","ecatalogue.irn:130070","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","9ff75fac-380d-48bc-b3eb-93b58c89ba81","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4374","","","","","","","","","","","PRESENT","W","","","","","","ecatalogue.irn:144549","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","8822b0c0-a27f-4be3-ba66-250a43aab4b3","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4372","","","","","","","","","","","PRESENT","CW","","","","","","ecatalogue.irn:133202","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","87d9dbd8-9f9b-4fbf-9436-1bbe7e7721e3","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4371","","","","","","","","","","","PRESENT","CW","","","","","","ecatalogue.irn:130069","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","8576fcdd-ba37-4049-90ed-c1f5d2393966","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4373","","","","","","","","","","","PRESENT","W","","","","","","ecatalogue.irn:142775","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","8c7f1486-33aa-4e4d-ba30-11a877a12ac6","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4376","","","","","","","","","","","PRESENT","W","","","","","","ecatalogue.irn:130071","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","1ae665f2-c6fe-4153-a812-d699984291dc","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4074","","Tindale N.B.,Hackett C.J.","","","","","","","","","PRESENT","W","","","","","","ecatalogue.irn:143526","","","","","1a674ded-5db0-4ba7-b552-4d6c04fea75c","","","","","urn:emu.sam.sa.gov.au:Event:85014","","","1933-07-18T00:00:00Z","","199","199","1933","7","18","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Mount Crombie | W of Mount Crombie","","","","","","","","","","","-26.65","130.8167","EPSG:4326","","1.0E-4","","","26 39 00 S","130 49 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis (Gould, 1853)","Leporillus apicalis","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","apicalis","","species","","(Gould, 1853)","Lesser Stick-nest Rat","","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","e8d0f1f3-3d29-4cf1-ac6f-16f814bdd49c","","","","","","","","","","","PhysicalObject"
